session_id,model,testgen_model,oracle,rounds,units_analyzed,functions_verified,cost_usd,tokens,incoherent_oracles_dropped,static_findings,execution_only_bugs,verification_gap_rate,confirmed,confirmed_static,confirmed_reliability_gap,refuted,confirmation_rate,inconclusive,not_execution_testable,verified_fixed,not_fixed,verified_fix_rate
20260709_053003_c93d6c0f,gpt-oss-120b,gpt-oss-120b,correctness,5,12,6,0.0,93324,0,2,4,1.0,4,,,0,1.0,0,0,3,1,0.75
20260709_053827_d801d5fc,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_053816_69608b5f,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_053912_ff2f8c25,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_053213_06466d5b,gpt-oss-120b,gpt-oss-120b,correctness,5,13,4,0.0,70702,0,1,4,1.0,4,,,0,1.0,0,0,3,1,0.75
20260709_053957_c1406db5,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_053958_361d7d48,gpt-oss-120b,gpt-oss-120b,correctness,5,26,3,0.0,53735,0,1,2,1.0,2,,,0,1.0,0,0,0,2,0.0
20260709_054042_767cf223,gpt-oss-120b,gpt-oss-120b,correctness,5,15,8,0.0,120329,0,5,0,,0,,,0,,0,0,,,
20260709_054630_a56a5b63,gpt-oss-120b,gpt-oss-120b,correctness,5,17,1,0.0,22565,0,1,0,0.0,0,,,0,,0,1,,,
20260709_052444_d8522df1,gpt-oss-120b,gpt-oss-120b,correctness,5,244,1,0.0,16007,0,3,0,0.0,0,,,0,,0,1,,,
20260709_053913_244c63da,gpt-oss-120b,gpt-oss-120b,correctness,5,76,8,0.0,131446,0,10,0,0.0,0,,,0,,0,4,,,
20260709_055043_3de73eb3,gpt-oss-120b,gpt-oss-120b,correctness,5,54,1,0.0,11726,0,5,0,,0,,,0,,0,0,,,
20260709_055256_2b5d7de7,gpt-oss-120b,gpt-oss-120b,correctness,5,54,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_055726_0e2e04e7,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_055732_02b735c5,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_055946_9cd608f3,gpt-oss-120b,gpt-oss-120b,correctness,5,22,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_055857_6878a544,gpt-oss-120b,gpt-oss-120b,correctness,5,33,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_055843_dd213633,gpt-oss-120b,gpt-oss-120b,correctness,5,78,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_060702_764d08db,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_060734_683665f8,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,18188,0,0,0,,0,,,0,,0,0,,,
20260709_060903_29f06931,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_060922_57b75fa6,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_060935_421a4029,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_054930_c26abe70,gpt-oss-120b,gpt-oss-120b,correctness,5,92,14,0.0,207708,0,17,0,0.0,0,,,0,,0,4,,,
20260709_061216_4c50941f,gpt-oss-120b,gpt-oss-120b,correctness,5,2,1,0.0,20864,0,0,0,,0,,,0,,0,0,,,
20260709_061013_6fb966e6,gpt-oss-120b,gpt-oss-120b,correctness,5,9,2,0.0,39518,0,1,0,,0,,,0,,0,0,,,
20260709_061348_137c2a46,gpt-oss-120b,gpt-oss-120b,correctness,5,2,1,0.0,19655,0,0,0,,0,,,0,,0,0,,,
20260709_061406_8203bd37,gpt-oss-120b,gpt-oss-120b,correctness,5,1,1,0.0,23626,0,1,0,,0,,,0,,0,0,,,
20260709_060206_ccf892e3,gpt-oss-120b,gpt-oss-120b,correctness,5,79,5,0.0,85560,0,4,0,,0,,,0,,0,0,,,
20260709_061515_c120e10f,gpt-oss-120b,gpt-oss-120b,correctness,5,9,1,0.0,20202,0,0,0,,0,,,0,,0,0,,,
20260709_061615_4b4df40b,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,11115,0,2,0,,0,,,0,,0,0,,,
20260709_061623_a31b57b7,gpt-oss-120b,gpt-oss-120b,correctness,5,9,1,0.0,26594,0,0,0,,0,,,0,,0,0,,,
20260709_061744_baed4603,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_061724_f10984da,gpt-oss-120b,gpt-oss-120b,correctness,5,16,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_061822_f4a50bf5,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_061851_04cabe9a,gpt-oss-120b,gpt-oss-120b,correctness,5,8,1,0.0,16908,0,0,1,1.0,1,,,0,1.0,0,0,0,1,0.0
20260709_062045_202630b2,gpt-oss-120b,gpt-oss-120b,correctness,5,33,2,0.0,36984,0,3,0,,0,,,0,,0,0,,,
20260709_062653_ed45e6cb,gpt-oss-120b,gpt-oss-120b,correctness,5,24,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_061905_bf65e2f5,gpt-oss-120b,gpt-oss-120b,correctness,5,26,8,0.0,85721,0,8,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260709_061938_91b218b2,gpt-oss-120b,gpt-oss-120b,correctness,5,13,6,0.0,102376,0,4,3,0.75,3,,,0,1.0,0,2,2,1,0.6666666666666666
20260709_062928_6e704da3,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_062935_11fa9670,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_060226_4985c0bc,gpt-oss-120b,gpt-oss-120b,correctness,5,267,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_063102_79b3935c,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_063012_b20d1e06,gpt-oss-120b,gpt-oss-120b,correctness,5,11,1,0.0,22893,0,1,0,,0,,,0,,0,1,,,
20260709_063059_5f11896c,gpt-oss-120b,gpt-oss-120b,correctness,5,9,1,0.0,21534,0,1,0,0.0,0,,,0,,1,0,,,
20260709_062929_cf105bc7,gpt-oss-120b,gpt-oss-120b,correctness,5,29,1,0.0,24880,0,0,0,,0,,,0,,0,0,,,
20260709_063357_83f76d36,gpt-oss-120b,gpt-oss-120b,correctness,5,10,1,0.0,19923,0,1,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260709_063731_6ea56849,gpt-oss-120b,gpt-oss-120b,correctness,5,3,4,0.0,47127,0,1,0,,0,,,0,,0,0,,,
20260709_063424_a5cccdb7,gpt-oss-120b,gpt-oss-120b,correctness,5,21,4,0.0,63530,0,1,3,1.0,3,,,0,1.0,0,0,3,0,1.0
20260709_064241_4670e356,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_063257_13634818,gpt-oss-120b,gpt-oss-120b,correctness,5,21,5,0.0,80077,0,1,4,1.0,4,,,0,1.0,0,0,3,1,0.75
20260709_064335_df6d1867,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_064537_f3567b70,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_064340_be085b37,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,21665,0,2,0,0.0,0,,,0,,0,1,,,
20260709_064625_b91b168a,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_064139_1f88e533,gpt-oss-120b,gpt-oss-120b,correctness,5,19,2,0.0,37745,0,1,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260709_064609_dc6bc1f9,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_064752_70abbd3d,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_064759_dc820361,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_063159_58764b11,gpt-oss-120b,gpt-oss-120b,correctness,5,24,11,0.0,175093,0,2,8,1.0,8,,,0,1.0,0,0,8,0,1.0
20260709_064759_752b23dd,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_065001_2add5ef1,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_064907_61fb2320,gpt-oss-120b,gpt-oss-120b,correctness,5,18,1,0.0,24583,0,2,0,,0,,,0,,0,1,,,
20260709_065002_cba57a92,gpt-oss-120b,gpt-oss-120b,correctness,5,22,1,0.0,14339,0,4,1,1.0,1,,,0,1.0,0,0,0,0,
20260709_064922_dccb1590,gpt-oss-120b,gpt-oss-120b,correctness,5,18,4,0.0,40045,0,5,0,,0,,,0,,0,0,,,
20260709_065424_6a3e67ef,gpt-oss-120b,gpt-oss-120b,correctness,5,15,1,0.0,12646,0,1,0,,0,,,0,,0,0,,,
20260709_065034_30a43909,gpt-oss-120b,gpt-oss-120b,correctness,5,11,2,0.0,37609,0,1,1,0.5,1,,,0,1.0,0,1,1,0,1.0
20260709_065452_f0f502a1,gpt-oss-120b,gpt-oss-120b,correctness,5,13,1,0.0,22151,0,1,0,,0,,,0,,0,1,,,
20260709_065755_a00b5060,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_065604_7bcc6839,gpt-oss-120b,gpt-oss-120b,correctness,5,15,1,0.0,17517,0,0,0,,0,,,0,,0,0,,,
20260709_065930_e08f27d8,gpt-oss-120b,gpt-oss-120b,correctness,5,7,1,0.0,13482,0,0,0,,0,,,0,,0,0,,,
20260709_065823_ee5c4d1b,gpt-oss-120b,gpt-oss-120b,correctness,5,9,1,0.0,18085,0,7,0,,0,,,0,,0,0,,,
20260709_070205_0ad851f5,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_070238_f24cb8cd,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_065949_0bcc404e,gpt-oss-120b,gpt-oss-120b,correctness,5,10,1,0.0,24920,0,2,0,0.0,0,,,0,,0,1,,,
20260709_070322_39b1f7d6,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_070302_e0c023a1,gpt-oss-120b,gpt-oss-120b,correctness,5,7,1,0.0,18226,0,1,0,,0,,,0,,0,0,,,
20260709_070359_4bf07a18,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_070524_149b3162,gpt-oss-120b,gpt-oss-120b,correctness,5,27,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_070558_5ebad6b4,gpt-oss-120b,gpt-oss-120b,correctness,5,27,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_070439_af910764,gpt-oss-120b,gpt-oss-120b,correctness,5,44,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_065724_dbf9132f,gpt-oss-120b,gpt-oss-120b,correctness,5,21,6,0.0,99969,0,7,0,,0,,,0,,0,0,,,
20260709_070812_9e7e585a,gpt-oss-120b,gpt-oss-120b,correctness,5,15,1,0.0,15336,0,1,0,,0,,,0,,0,0,,,
20260709_071006_88b830ee,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_070847_255ba105,gpt-oss-120b,gpt-oss-120b,correctness,5,16,1,0.0,23754,0,1,0,,0,,,0,,0,0,,,
20260709_071056_24fa4ba7,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071002_a7e91cfe,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,4,0,,0,,,0,,0,0,,,
20260709_071222_08514ff1,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071133_e0cc9eca,gpt-oss-120b,gpt-oss-120b,correctness,5,16,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071243_16887122,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071253_c526e1ee,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071311_e0be095f,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071219_3dfc37ab,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071319_014d612b,gpt-oss-120b,gpt-oss-120b,correctness,5,12,1,0.0,15341,0,3,0,,0,,,0,,0,0,,,
20260709_071329_44bf9dc2,gpt-oss-120b,gpt-oss-120b,correctness,5,15,1,0.0,10502,0,3,0,,0,,,0,,0,0,,,
20260709_071330_4015b208,gpt-oss-120b,gpt-oss-120b,correctness,5,8,3,0.0,65845,0,3,0,0.0,0,,,0,,0,3,,,
20260709_072457_8cbfe6e2,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_071631_b089651c,gpt-oss-120b,gpt-oss-120b,correctness,5,25,2,0.0,26985,0,6,0,,0,,,0,,0,0,,,
20260709_071339_a3f04443,gpt-oss-120b,gpt-oss-120b,correctness,5,30,16,0.0,77098,0,2,11,1.0,11,,,0,1.0,0,2,3,8,0.2727272727272727
20260709_072533_7a613c16,gpt-oss-120b,gpt-oss-120b,correctness,5,18,2,0.0,26675,0,5,0,,0,,,0,,0,0,,,
20260709_072516_c858b08e,gpt-oss-120b,gpt-oss-120b,correctness,5,9,3,0.0,54929,0,0,3,1.0,3,,,0,1.0,0,0,3,0,1.0
20260709_072818_88ab1431,gpt-oss-120b,gpt-oss-120b,correctness,5,11,2,0.0,48027,0,0,2,1.0,2,,,0,1.0,0,0,2,0,1.0
20260709_073551_98e65566,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,12306,0,1,0,0.0,0,,,0,,0,1,,,
20260709_073054_0ea2272f,gpt-oss-120b,gpt-oss-120b,correctness,5,12,5,0.0,63911,0,0,4,1.0,4,,,0,1.0,0,0,3,1,0.75
20260709_071633_abd9a7bc,gpt-oss-120b,gpt-oss-120b,correctness,5,27,11,0.0,224542,0,1,3,0.75,3,,,0,1.0,0,1,2,0,1.0
20260709_074312_ea916403,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,20732,0,0,1,1.0,1,,,0,1.0,0,0,0,0,
20260709_073331_a73c6d2d,gpt-oss-120b,gpt-oss-120b,correctness,5,15,7,0.0,111901,0,0,5,1.0,5,,,0,1.0,0,0,5,0,1.0
20260709_074714_c7aa2f27,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_074800_784b960d,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_074759_11694723,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_074856_d43a39bc,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_074915_6f84d35e,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_074838_1db7c909,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_074921_758599d7,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_073723_122068d8,gpt-oss-120b,gpt-oss-120b,correctness,5,16,7,0.0,112548,0,1,3,0.75,3,,,0,1.0,0,1,3,0,1.0
20260709_074052_b1687881,gpt-oss-120b,gpt-oss-120b,correctness,5,14,7,0.0,95592,0,1,3,0.75,3,,,0,1.0,0,1,3,0,1.0
20260709_074923_0218e41f,gpt-oss-120b,gpt-oss-120b,correctness,5,33,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_075110_fc5c94b7,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,13725,0,0,1,1.0,1,,,0,1.0,0,0,0,1,0.0
20260709_075039_c478a5e3,gpt-oss-120b,gpt-oss-120b,correctness,5,24,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_075308_18ca5abe,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_075315_a057e668,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_075341_16661506,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_075145_76d53bd6,gpt-oss-120b,gpt-oss-120b,correctness,5,26,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_075426_c2ec3cbe,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_075256_58261cac,gpt-oss-120b,gpt-oss-120b,correctness,5,14,1,0.0,19584,0,0,0,,0,,,0,,0,0,,,
20260709_075429_93a35b51,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_075554_697a77fc,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_075543_7f7b6f73,gpt-oss-120b,gpt-oss-120b,correctness,5,5,3,0.0,42558,0,1,0,,0,,,0,,0,0,,,
20260709_075600_3d1fb241,gpt-oss-120b,gpt-oss-120b,correctness,5,41,1,0.0,15988,0,1,0,,0,,,0,,0,0,,,
20260709_075321_3241ec6b,gpt-oss-120b,gpt-oss-120b,correctness,5,5,3,0.0,66513,0,1,2,0.6666666666666666,2,,,0,1.0,0,1,2,0,1.0
20260709_080239_819c946a,gpt-oss-120b,gpt-oss-120b,correctness,5,11,1,0.0,10814,0,1,0,,0,,,0,,0,0,,,
20260709_080515_94be0cec,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_080534_17bdb6df,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_080027_50efdad4,gpt-oss-120b,gpt-oss-120b,correctness,5,28,5,0.0,60812,0,1,0,,0,,,0,,0,0,,,
20260709_080941_5a407d10,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_080948_bfbd3499,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_080159_9bd0d7ac,gpt-oss-120b,gpt-oss-120b,correctness,5,21,6,0.0,85548,0,1,0,,0,,,0,,0,0,,,
20260709_081116_49a2793e,gpt-oss-120b,gpt-oss-120b,correctness,5,17,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_081237_5e693b42,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_081359_f97dfcd4,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260709_081304_55690f24,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,18057,0,0,0,,0,,,0,,0,0,,,
20260709_080628_97d6cf57,gpt-oss-120b,gpt-oss-120b,correctness,5,7,5,0.0,89854,0,3,0,,0,,,0,,1,2,,,
20260709_081451_f7a9b351,gpt-oss-120b,gpt-oss-120b,correctness,5,2,1,0.0,15968,0,2,0,,0,,,0,,0,0,,,
20260709_081726_b6fcb45c,gpt-oss-120b,gpt-oss-120b,correctness,5,6,2,0.0,28626,0,1,0,,0,,,0,,0,0,,,
20260709_081527_1b2656d0,gpt-oss-120b,gpt-oss-120b,correctness,5,7,5,0.0,84242,0,3,0,,0,,,0,,1,2,,,
20260709_081817_b5d05c99,gpt-oss-120b,gpt-oss-120b,correctness,5,15,4,0.0,73896,0,2,0,,0,,,0,,0,0,,,
20260709_075504_741d6ddd,gpt-oss-120b,gpt-oss-120b,correctness,5,47,19,0.0,251142,0,0,7,1.0,7,,,0,1.0,0,0,5,2,0.7142857142857143
20260709_082105_41ed2398,gpt-oss-120b,gpt-oss-120b,correctness,5,6,4,0.0,68403,0,1,2,1.0,2,,,0,1.0,0,0,0,0,
20260709_082458_639d4871,gpt-oss-120b,gpt-oss-120b,correctness,5,19,5,0.0,85939,0,2,0,,0,,,0,,0,1,,,
20260709_082753_06ada145,gpt-oss-120b,gpt-oss-120b,correctness,5,8,6,0.0,76316,0,0,2,1.0,2,,,0,1.0,0,0,1,0,1.0
20260709_082736_4d3ac4ff,gpt-oss-120b,gpt-oss-120b,correctness,5,11,8,0.0,108671,0,3,1,1.0,1,,,0,1.0,0,1,1,0,1.0
20260709_082920_cecd8e70,gpt-oss-120b,gpt-oss-120b,correctness,5,9,9,0.0,118594,0,2,1,1.0,1,,,0,1.0,0,1,0,0,
20260709_083708_5e03bf4f,gpt-oss-120b,gpt-oss-120b,correctness,5,8,3,0.0,42466,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260709_083445_7512bbc6,gpt-oss-120b,gpt-oss-120b,correctness,5,8,6,0.0,79690,0,2,1,1.0,1,,,0,1.0,0,1,0,1,0.0
20260709_084029_feb25b55,gpt-oss-120b,gpt-oss-120b,correctness,5,8,6,0.0,48341,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260709_084123_b13c066d,gpt-oss-120b,gpt-oss-120b,correctness,5,8,6,0.0,86544,0,2,1,1.0,1,,,0,1.0,0,1,1,0,1.0
20260709_084109_5099879d,gpt-oss-120b,gpt-oss-120b,correctness,5,8,6,0.0,81701,0,2,3,1.0,3,,,0,1.0,0,1,1,1,0.5
20260709_084413_79180407,gpt-oss-120b,gpt-oss-120b,correctness,5,9,6,0.0,87131,0,2,2,1.0,2,,,0,1.0,0,1,1,0,1.0
20260709_084724_7e0737bc,gpt-oss-120b,gpt-oss-120b,correctness,5,9,6,0.0,89422,0,2,2,1.0,2,,,0,1.0,0,1,0,1,0.0
20260709_085140_522e397d,gpt-oss-120b,gpt-oss-120b,correctness,5,8,6,0.0,85806,0,2,2,1.0,2,,,0,1.0,0,1,1,0,1.0
20260709_085159_60504fef,gpt-oss-120b,gpt-oss-120b,correctness,5,8,8,0.0,101035,0,2,2,1.0,2,,,0,1.0,0,1,2,0,1.0
20260709_085348_a855bbc4,gpt-oss-120b,gpt-oss-120b,correctness,5,8,8,0.0,106552,0,2,2,1.0,2,,,0,1.0,0,1,1,1,0.5
20260709_085821_212f9658,gpt-oss-120b,gpt-oss-120b,correctness,5,74,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_090241_7a145dcf,gpt-oss-120b,gpt-oss-120b,correctness,5,55,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_090521_7895e596,gpt-oss-120b,gpt-oss-120b,correctness,5,61,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_090558_8646ec4e,gpt-oss-120b,gpt-oss-120b,correctness,5,56,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_090829_a40490ea,gpt-oss-120b,gpt-oss-120b,correctness,5,57,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_090700_4956b042,gpt-oss-120b,gpt-oss-120b,correctness,5,75,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_091141_86e880ac,gpt-oss-120b,gpt-oss-120b,correctness,5,62,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_091146_d334b2b7,gpt-oss-120b,gpt-oss-120b,correctness,5,22,7,0.0,138547,0,2,2,0.6666666666666666,2,,,0,1.0,0,1,2,0,1.0
20260709_091815_bfdf707e,gpt-oss-120b,gpt-oss-120b,correctness,5,96,23,0.0,99972,0,21,6,0.6666666666666666,6,,,0,1.0,0,10,5,1,0.8333333333333334
20260709_093624_2843dfa1,gpt-oss-120b,gpt-oss-120b,correctness,5,5,2,0.0,38491,0,1,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260709_092914_e820717e,gpt-oss-120b,gpt-oss-120b,correctness,5,17,9,0.0,116118,0,10,0,,0,,,0,,0,0,,,
20260709_091425_085f9403,gpt-oss-120b,gpt-oss-120b,correctness,5,44,15,0.0,220569,0,10,2,0.4,2,,,0,1.0,0,6,2,0,1.0
20260709_094255_e9539d89,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_091450_615c4283,gpt-oss-120b,gpt-oss-120b,correctness,5,52,17,0.0,227168,0,9,1,0.3333333333333333,1,,,0,1.0,0,4,1,0,1.0
20260709_094539_449dbe9e,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_094335_e157beff,gpt-oss-120b,gpt-oss-120b,correctness,5,30,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_094625_3d68ca72,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_094030_fe838fce,gpt-oss-120b,gpt-oss-120b,correctness,5,14,4,0.0,79108,0,1,0,,0,,,0,,0,0,,,
20260709_094455_16235dde,gpt-oss-120b,gpt-oss-120b,correctness,5,38,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_094859_601a0022,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260709_094744_c155a7ab,gpt-oss-120b,gpt-oss-120b,correctness,5,55,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_094710_5304aa39,gpt-oss-120b,gpt-oss-120b,correctness,5,29,5,0.0,93773,0,4,0,,0,,,0,,0,2,,,
20260709_095534_ef9982cd,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260709_095547_483d5189,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
